,hhmm_open,open,high,low,close,minutes,date
515,1735,25.0,25.0,25.0,25.0,1,20240117
516,1736,25.0,25.0,25.0,25.0,1,20240117
517,1737,25.0,25.0,25.0,25.0,1,20240117
518,1738,25.0,25.0,25.0,25.0,1,20240117
519,1739,25.0,25.0,25.0,25.0,1,20240117
520,1740,25.0,25.0,25.0,25.0,1,20240117
521,1741,25.0,25.0,25.0,25.0,1,20240117
522,1742,25.0,25.0,25.0,25.0,1,20240117
523,1743,25.0,25.0,25.0,25.0,1,20240117
524,1744,25.0,25.0,25.0,25.0,1,20240117
525,1745,25.0,25.0,25.0,25.0,1,20240117
526,1746,25.0,25.0,25.0,25.0,1,20240117
527,1747,25.0,25.0,25.0,25.0,1,20240117
528,1748,25.0,25.0,25.0,25.0,1,20240117
529,1749,25.0,25.0,25.0,25.0,1,20240117
530,1750,25.0,25.0,25.0,25.0,1,20240117
531,1751,25.0,25.0,25.0,25.0,1,20240117
532,1752,25.0,25.0,25.0,25.0,1,20240117
533,1753,25.0,25.0,25.0,25.0,1,20240117
534,1754,25.0,25.0,25.0,25.0,1,20240117
535,1755,25.0,25.0,25.0,25.0,1,20240117
536,1756,25.0,25.0,25.0,25.0,1,20240117
537,1757,25.0,25.0,25.0,25.0,1,20240117
538,1758,25.0,25.0,25.0,25.0,1,20240117
539,1759,25.0,25.0,25.0,25.0,1,20240117
540,1800,25.0,25.0,25.0,25.0,1,20240117
541,1801,25.0,25.0,25.0,25.0,1,20240117
542,1802,25.0,25.0,25.0,25.0,1,20240117
543,1803,25.0,25.0,25.0,25.0,1,20240117
544,1804,25.0,25.0,25.0,25.0,1,20240117
545,1805,25.0,25.0,25.0,25.0,1,20240117
546,1806,25.0,25.0,25.0,25.0,1,20240117
547,1807,25.0,25.0,25.0,25.0,1,20240117
548,1808,25.0,25.0,25.0,25.0,1,20240117
549,1809,25.0,25.0,25.0,25.0,1,20240117
550,1810,25.0,25.0,25.0,25.0,1,20240117
551,1811,25.0,25.0,25.0,25.0,1,20240117
552,1812,25.0,25.0,25.0,25.0,1,20240117
553,1813,25.0,25.0,25.0,25.0,1,20240117
554,1814,25.0,25.0,25.0,25.0,1,20240117
555,1815,25.0,25.0,25.0,25.0,1,20240117
556,1816,25.0,25.0,25.0,25.0,1,20240117
557,1817,25.0,25.0,25.0,25.0,1,20240117
558,1818,25.0,25.0,25.0,25.0,1,20240117
559,1819,25.0,25.0,25.0,25.0,1,20240117
560,1820,25.0,25.0,25.0,25.0,1,20240117
561,1821,25.0,25.0,25.0,25.0,1,20240117
562,1822,25.0,25.0,25.0,25.0,1,20240117
563,1823,25.0,25.0,25.0,25.0,1,20240117
564,1824,25.0,25.0,25.0,25.0,1,20240117
565,1825,25.0,25.0,25.0,25.0,1,20240117
566,1826,25.0,25.0,25.0,25.0,1,20240117
567,1827,25.0,25.0,25.0,25.0,1,20240117
568,1828,25.0,25.0,25.0,25.0,1,20240117
569,1829,25.0,25.0,25.0,25.0,1,20240117
570,1830,25.0,25.0,25.0,25.0,1,20240117
